timestamp,sensor,lux,kelvin,rgbR,rgbG,rgbB,rgbIR,movement,mEDI,R',G',B'
22-06-2023 21.13.22,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.13.37,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.13.52,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.14.07,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.14.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.14.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.14.53,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.15.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.15.23,New Button,0,1391,0,0,0,0,1,0,0.0,0.0,0.0
22-06-2023 21.15.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.15.54,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.16.09,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.16.24,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.16.39,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.16.54,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.17.09,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.17.25,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.17.40,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.17.55,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.18.10,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.18.25,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.18.40,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.18.56,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.19.11,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.19.26,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.19.41,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.19.56,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.20.11,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.20.27,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.20.42,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.20.57,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.21.12,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.21.27,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.21.42,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.21.58,New Button,0,1391,0,0,0,0,10,0,0.0,0.0,0.0
22-06-2023 21.22.13,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.22.28,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.22.43,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.22.58,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.23.14,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.23.29,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.23.44,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.23.59,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.24.14,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.24.29,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.24.45,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.25.00,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.25.15,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.25.30,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.25.45,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.26.00,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.26.16,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.26.31,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.26.46,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.27.01,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.27.16,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.27.31,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.27.47,New Button,0,1391,0,0,0,0,12,0,0.0,0.0,0.0
22-06-2023 21.28.02,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.28.17,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.28.32,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.28.47,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.29.02,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.29.18,New Button,0,1391,0,0,0,0,1,0,0.0,0.0,0.0
22-06-2023 21.29.33,New Button,0,1391,0,0,0,0,4,0,0.0,0.0,0.0
22-06-2023 21.29.48,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.30.03,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.30.18,New Button,0,1391,0,0,0,0,1,0,0.0,0.0,0.0
22-06-2023 21.30.33,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.30.49,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.31.04,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.31.19,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.31.34,New Button,0,1391,0,0,0,0,2,0,0.0,0.0,0.0
22-06-2023 21.31.49,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.32.04,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.32.19,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.32.34,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.32.49,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.33.05,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.33.20,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.33.35,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.33.50,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.34.05,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.34.20,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.34.35,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.34.50,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.35.05,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.35.20,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.35.35,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.35.50,New Button,0,1391,0,0,0,0,10,0,0.0,0.0,0.0
22-06-2023 21.36.05,New Button,0,1391,0,0,0,0,15,0,0.0,0.0,0.0
22-06-2023 21.36.20,New Button,0,1391,0,0,0,0,13,0,0.0,0.0,0.0
22-06-2023 21.36.35,New Button,0,1391,0,0,0,0,22,0,0.0,0.0,0.0
22-06-2023 21.36.50,New Button,0,1391,0,0,0,0,28,0,0.0,0.0,0.0
22-06-2023 21.37.05,New Button,0,1391,0,0,0,0,28,0,0.0,0.0,0.0
22-06-2023 21.37.20,New Button,0,1391,0,0,0,0,20,0,0.0,0.0,0.0
22-06-2023 21.37.35,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.37.50,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.38.06,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.38.21,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.38.36,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.38.51,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.39.06,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.39.21,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.39.36,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.39.51,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.40.06,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.40.21,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.40.36,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.40.51,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.41.06,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.41.21,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.41.36,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.41.51,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.42.06,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.42.21,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.42.36,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.42.51,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.43.06,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.43.22,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.43.37,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.43.52,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.44.07,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.44.22,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.44.37,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.44.52,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.45.07,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.45.22,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.45.37,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.45.52,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.46.07,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.46.22,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.46.37,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.46.52,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.47.07,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.47.22,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.47.37,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.47.52,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.48.07,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.48.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.48.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.48.53,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.49.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.49.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.49.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.49.53,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.50.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.50.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.50.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.50.53,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.51.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.51.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.51.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.51.53,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.52.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.52.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.52.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.52.53,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.53.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.53.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.53.39,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.53.54,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.54.09,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.54.24,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.54.39,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.54.54,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.55.09,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.55.24,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.55.39,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.55.54,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.56.09,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.56.24,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.56.39,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.56.54,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.57.09,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.57.24,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.57.39,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.57.54,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.58.09,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.58.24,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.58.40,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.58.55,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.59.10,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.59.25,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.59.40,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 21.59.55,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.00.10,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.00.25,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.00.40,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.00.55,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.01.10,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.01.25,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.01.40,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.01.55,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.02.10,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.02.25,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.02.40,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.02.55,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.03.10,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.03.25,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.03.40,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.03.56,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.04.11,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.04.26,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.04.41,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.04.56,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.05.11,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.05.26,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.05.41,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.05.56,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.06.11,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.06.26,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.06.41,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.06.56,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.07.11,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.07.26,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.07.41,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.07.56,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.08.11,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.08.26,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.08.41,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.08.57,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.09.12,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.09.27,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.09.42,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.09.57,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.10.12,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.10.27,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.10.42,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.10.57,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.11.12,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.11.27,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.11.42,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.11.57,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.12.12,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.12.27,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.12.42,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.12.57,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.13.12,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.13.27,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.13.42,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.13.57,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.14.13,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.14.28,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.14.43,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.14.58,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.15.13,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.15.28,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.15.43,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.15.58,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.16.13,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.16.28,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.16.43,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.16.58,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.17.13,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.17.28,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.17.43,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.17.58,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.18.13,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.18.28,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.18.43,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.18.58,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.19.14,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.19.29,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.19.44,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.19.59,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.20.14,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.20.29,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.20.44,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.20.59,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.21.14,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.21.29,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.21.44,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.21.59,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.22.14,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.22.29,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.22.44,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.22.59,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.23.14,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.23.29,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.23.44,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.23.59,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.24.14,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.24.30,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.24.45,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.25.00,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.25.15,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.25.30,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.25.45,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.26.00,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.26.15,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.26.30,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.26.45,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.27.00,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.27.15,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.27.30,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.27.45,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.28.00,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.28.15,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.28.30,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.28.45,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.29.00,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
22-06-2023 22.29.15,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
